Date,Open,High,Low,Close,Volume
2018-03-16,107.44501689766307,112.84597120397433,103.07901863632733,108.43955996287539,552472.0
2018-03-19,108.62699085432627,109.940637300797,108.41629729911129,109.7278085929724,389936.0
2018-03-20,109.85152658909517,111.26713289677724,107.26003248544922,108.66028784506192,463390.0
2018-03-21,108.95280596897858,110.16364802938342,103.507278931022,104.67053011320844,343538.0
2018-03-22,104.89807640242343,107.1371377564354,101.19843234498458,103.40563741940885,733361.0
2018-03-23,103.59528559182814,104.09800881672176,100.60289756501193,101.09348012437749,813112.0
2018-03-26,101.06370536697523,103.28437696498146,96.06577266685217,98.22404851864796,768323.0
2018-03-27,98.29551360012665,102.68679063463182,97.28226431230158,101.63907526235417,375779.0
2018-03-28,101.96180121986322,103.96793527943736,100.1978992705449,102.19991406480278,302093.0
2018-03-29,101.99869256958186,103.31511984543452,101.67917971398391,102.9924938881957,737329.0
2018-03-30,102.79380885384724,103.84464059915099,101.30322698555857,102.34951686072674,549939.0
2018-04-02,102.40763788119507,105.91717809517101,98.49210145632485,101.9872343150284,504556.0
2018-04-03,102.1187975226696,104.81192563154771,101.37118004284466,104.05016847597506,343364.0
2018-04-04,103.787119733386,105.35968119058504,102.41846853539072,103.9883760058606,524534.0
2018-04-05,103.9640264584029,106.73291565473522,102.40246275183151,105.15348599106393,286613.0
2018-04-06,105.12266325461171,107.64282945830352,102.22146879104402,104.7322760164381,570133.0
2018-04-09,104.03200342295234,106.0553283681935,101.99591674407927,104.01898856248467,768007.0
2018-04-10,103.95167023433349,106.16613491980925,99.03503657276389,101.19068444938917,849513.0
2018-04-11,101.14480119878851,103.73443420241635,94.93112921772612,97.42553706863733,587370.0
2018-04-12,97.37997585823237,98.88695170825436,95.43946428988669,96.93962562635868,254534.0
2018-04-13,97.34238727857685,97.89356660270299,96.50551373044209,97.0550661635249,478749.0
2018-04-16,96.70439456152862,96.85697792765838,94.46724977880643,94.61653885771454,1041188.0
2018-04-17,94.38689130114592,99.37709566024475,89.57913338256766,94.56049494292654,312561.0
2018-04-18,93.83261730889359,98.50616603516988,90.0290163591201,94.66867464752433,432063.0
2018-04-19,94.5320770711371,96.22422355537293,89.05395236450568,90.67709373749335,778722.0
2018-04-20,90.5702268030319,94.26280439429011,85.41967939079998,89.05028860770067,566285.0
2018-04-23,88.91356564061775,92.40229302241816,86.32531376947742,89.78856999137346,1193096.0
2018-04-24,90.08404587563197,91.93941139246742,88.63693681183886,90.48584778744251,330001.0
2018-04-25,90.71510910576195,94.63219877815058,84.64996791263414,88.4701186170305,297776.0
2018-04-26,88.49018725804495,89.37488987652209,87.86783207785687,88.75070248189189,721906.0
2018-04-27,88.65771602833047,92.36644451797137,86.8166529234062,90.48738653770097,274210.0
2018-04-30,90.75362784520527,93.72931014555763,88.8949927060614,91.8482569913583,408927.0
2018-05-01,91.84312194218622,94.22115648364792,89.31832300897099,91.69245646674534,430947.0
2018-05-02,91.48032299737801,92.82227709591433,89.56196809457626,90.8953409038,669573.0
2018-05-03,90.44954868730399,91.67853112593852,88.59756080890509,89.81796156310477,565637.0
2018-05-04,89.7032300238437,93.81264325273263,86.56465799337323,90.64125136133786,531164.0
2018-05-07,90.842815340703,92.22113412118735,89.6204518737381,90.99670001166037,376633.0
2018-05-08,91.6070582628704,92.52748143189316,91.2146346523395,92.13280564027512,719277.0
2018-05-09,92.14930545578457,94.6847132062656,89.84712743729312,92.37685040292489,2214040.0
2018-05-10,92.17198358165565,94.46787090243217,91.57476907375901,93.85972095401311,583333.0
2018-05-11,93.55089423762486,94.93909070258285,92.65089933575999,94.03444387079048,460408.0
2018-05-14,94.17358023573043,96.16376490869912,93.39248182895237,95.37272054275738,263249.0
2018-05-15,94.93866670748389,98.52435918658564,93.2747120783445,96.82730313072312,342836.0
2018-05-16,96.96138002352104,98.57214023742193,93.95620801500547,95.54341239838273,406165.0
2018-05-17,95.74226863591275,97.11009210905388,91.34791163793305,92.67186980844502,357239.0
2018-05-18,92.77213106264435,96.64775488653555,91.24158640636982,95.07914929125613,439577.0
2018-05-21,95.02795910981284,95.56141811774746,94.95948658012712,95.4926107826449,900951.0
2018-05-22,95.62993908919081,96.15634694103215,92.2579195026192,92.7685766000883,728590.0
2018-05-23,92.80852296169186,93.91256798652188,90.58534632857392,91.67591794717494,415180.0
2018-05-24,91.49271450788278,93.80049259602508,90.61470863175698,92.90889639172545,272853.0
2018-05-25,93.34048775527876,96.05595992556852,89.79813646984802,92.48883217846364,755358.0
2018-05-28,92.40787518915384,92.87944401724745,91.25075918897805,91.7188116404699,433817.0
2018-05-29,91.89135321330384,94.09618077152017,91.63219726651036,93.83155298986432,221771.0
2018-05-30,93.2887628760545,93.6799854957769,91.90000701901609,92.28702869256396,588288.0
2018-05-31,92.5770694731554,96.28806775463462,87.44898756067705,91.10080920872542,666820.0
2018-06-01,91.41389395632592,93.27323436326012,89.55618581466933,91.41549371146725,167650.0
2018-06-04,91.42194836252622,93.04107089952716,90.38188180288668,91.99449078122551,318118.0
2018-06-05,92.11709204745225,93.14014483223472,91.71659532313048,92.73695314292056,423292.0
2018-06-06,92.85830348097436,94.3947232916922,92.5477699880372,94.08010389650953,593507.0
2018-06-07,93.94480881524385,94.58054928853281,93.74026548795992,94.37506916777178,359943.0
2018-06-08,94.49100846772791,96.08177767884406,93.49976674647881,95.08431200853829,317154.0
2018-06-11,94.91481180452537,95.52747859524142,94.12698963452765,94.73851846720378,591767.0
2018-06-12,94.61040086164961,96.88348817271041,92.57442450526061,94.84251677862369,366836.0
2018-06-13,95.08057551913986,96.93285942014155,93.1589233835221,95.00982905842964,549532.0
2018-06-14,95.22658200236502,97.0203534957624,93.55209431230485,95.34380453578079,283621.0
2018-06-15,95.18761238479728,97.2271484395503,94.47596325780216,96.50564533080404,257575.0
2018-06-18,96.34659351410548,97.96546203678795,95.71574941398568,97.32819077801061,598456.0
2018-06-19,97.18621029310079,100.3436883301608,94.25831287576874,97.40907668923987,489435.0
2018-06-20,97.5716996651904,99.05525626035376,94.77245613096721,96.23569912683259,639846.0
2018-06-21,96.00759168677696,97.79302442038728,94.57322677106835,96.35349171681202,357526.0
2018-06-22,96.43712849188678,96.85053852401724,95.91089339180147,96.32381767920431,321888.0
2018-06-25,96.50077931856873,97.09640248613046,96.04809387089945,96.64304964791589,762446.0
2018-06-26,96.62120834432345,102.85499159884472,94.22610428013702,100.3670337825215,240582.0
2018-06-27,100.61846730682797,101.91740647760113,98.23200848955338,99.51672465812005,729843.0
2018-06-28,99.44310916734905,101.01280950713189,98.65146398155187,100.21501931084495,750280.0
2018-06-29,100.1643234716309,104.00170675828028,98.13247822970507,101.93396414435445,624081.0
2018-07-02,101.70128627651775,102.44137122793902,101.36701789246011,102.10577338917662,336004.0
2018-07-03,102.33877671486425,105.9764549887153,102.12201558574891,105.75246341765123,319142.0
2018-07-04,105.56732736893431,105.84089245229696,104.88945245046463,105.16196709122416,406760.0
2018-07-05,105.24550252517284,107.12301297356906,103.82486901587407,105.69629454628753,263546.0
2018-07-06,105.67996945805757,107.92346072895208,102.28380632079927,104.50229665086792,301138.0
2018-07-09,104.27217820634766,105.34358262908476,102.94079386991422,104.00949924671256,572572.0
2018-07-10,103.87552134180733,104.42420536634002,103.84548610969185,104.39402021214741,573630.0
2018-07-11,104.70856479552401,107.32451269589868,103.10084928926902,105.70155069259421,290736.0
2018-07-12,105.75095166772526,109.66175247271187,102.34565320226221,106.24068407800549,579806.0
2018-07-13,105.97046970077065,108.77916449663802,105.72716124120203,108.52997939650078,530578.0
2018-07-16,108.61460965117489,111.29081274153144,105.69895952758752,108.36911373622956,809324.0
2018-07-17,108.3298074807208,111.33265138010282,104.80221916104264,107.79010273566409,555517.0
2018-07-18,108.66173264636515,113.0561511597071,108.06145973308708,112.43503364613923,675651.0
2018-07-19,112.51041694787652,116.62837272947583,109.05105382554201,113.14936387566954,535433.0
2018-07-20,113.05065012706764,113.12486188216766,111.85620824748466,111.92968414788037,654726.0
2018-07-23,112.29005297972797,113.90548284831637,109.18754264273339,110.78126677482926,264383.0
2018-07-24,110.32936399305902,111.06625345925086,108.53483998054641,109.26461801176399,421385.0
2018-07-25,109.28739922936339,111.64190888911527,108.45870324913408,110.80173015824542,435568.0
2018-07-26,111.30801913746267,112.45721345025349,109.06818643550211,110.20600303582968,401314.0
2018-07-27,110.17659247251848,113.92354893553714,106.70019527192953,110.43887591690584,528371.0
2018-07-30,110.00220151860138,112.51416328285264,107.8447474079689,110.34989001795064,570205.0
2018-07-31,110.2532772458806,112.62149362369368,109.20991726118632,111.56571365776328,517571.0
2018-08-01,111.90597494097592,113.15777109552356,109.04127453725367,110.27482440992642,412183.0
2018-08-02,110.36025344355626,112.14791681485812,106.91807449594674,108.67849602940495,329624.0
2018-08-03,108.49127920967038,109.33838921681685,108.1874801813224,109.03307304863017,686166.0
2018-08-06,108.87026925594184,112.82905373984288,106.07915364677339,110.00875079051613,508842.0
2018-08-07,109.8739980344951,113.9426788215314,106.51541949367689,110.56303801896779,294359.0
2018-08-08,110.65330943614299,113.42169029299681,106.50800456584469,109.24105286855625,409432.0
2018-08-09,109.56667589291786,110.94250993830158,108.9908346783136,110.36248624398424,220286.0
2018-08-10,110.61134284380223,112.24374572207928,107.60477510939997,109.21659427978743,448717.0
2018-08-13,109.3198258332456,110.8121228589647,106.9720127449836,108.45246971381086,408664.0
2018-08-14,108.16107859809203,108.57859998003941,106.68890212294139,107.1023365686174,351587.0
2018-08-15,106.79398042534254,110.16330161849211,105.80995841250622,109.15750162826217,833876.0
2018-08-16,109.28056591423658,110.26813569195588,109.16884654460702,110.15552184009452,278602.0
2018-08-17,109.8340136448819,111.91265969933143,109.07457812448641,111.14416527584537,586869.0
2018-08-20,111.09131823964975,115.69703220491853,108.5706235941906,113.13007751264162,1060958.0
2018-08-21,113.20492233608137,118.792939564054,112.30732648116336,117.85844616428756,680721.0
2018-08-22,117.56361688825906,118.71948527328415,113.8276366020846,114.95788581815648,436867.0
2018-08-23,114.70023349928698,119.16762328948619,109.31420633233841,113.74436664446466,281074.0
2018-08-24,113.72094754643493,113.83172470289917,112.63623168074781,112.74605918490181,256575.0
2018-08-27,112.86772036950188,116.22431671482889,108.09143764657142,111.40451956220888,375262.0
2018-08-28,111.66178615396439,113.80690340397568,107.590533690174,109.69792347902087,336112.0
2018-08-29,109.84057185030638,112.73603975995987,106.36914919781367,109.24902351398924,331765.0
2018-08-30,109.26555199630751,109.73447087537139,107.00279083722887,107.46397816718998,388277.0
2018-08-31,107.30665864958145,109.65476666841336,105.61912746391761,107.95700792834333,424684.0
2018-09-03,107.72885499599019,110.48616755586983,105.30113078836149,108.05117960033704,537178.0
2018-09-04,107.93601285912261,109.16644289515241,107.56909178235833,108.79659632389213,269650.0
2018-09-05,108.89024098788012,110.76928694003288,107.72044920847279,109.59195673200685,336752.0
2018-09-06,109.66910002509333,110.58936456800474,109.61689567135696,110.53674719948118,415040.0
2018-09-07,110.04792179817193,114.0853297025368,105.94234101525504,109.97715255715906,409137.0
2018-09-10,109.7869485750877,115.28503565496844,108.03741368901689,113.47670186622636,922248.0
2018-09-11,113.78037021759336,113.95144356614496,113.71903615871163,113.89005038344655,485483.0
2018-09-12,113.90980624334418,115.31597788332324,109.48592524682581,110.85437884036287,232017.0
2018-09-13,110.49868938959979,113.74212221305288,105.99934230973759,109.20479588953313,522966.0
2018-09-14,109.79769845223127,110.43894782018573,105.72686036175143,106.34796230260368,550326.0
2018-09-17,106.3405533839214,108.11735832109335,104.61745474178275,106.39340332029651,420815.0
2018-09-18,106.4924131202885,108.98633707321981,103.71310936056751,106.20018979546761,272295.0
2018-09-19,106.2992425614122,106.67822244929843,105.06972293654589,105.44565961583325,893786.0
2018-09-20,105.3590065388296,108.78006609360506,105.25536826310962,108.67316778375826,288383.0
2018-09-21,108.48724335062037,112.57908439666551,105.56912085128197,109.63021782613352,576257.0
2018-09-24,110.20756229526798,111.38907900467419,109.78897130170216,110.96760122689038,479270.0
2018-09-25,111.24211878391164,111.55555127639077,108.991738882973,109.29969846962109,562600.0
2018-09-26,109.51873902349855,111.03919890930284,106.06316076907952,107.55637698139888,875669.0
2018-09-27,107.71388814330724,110.13243796152639,105.22104470936614,107.63788806257308,553854.0
2018-09-28,107.37245513730532,108.35050890969647,106.98336372975153,107.95929095326808,353817.0
2018-10-01,108.2904577779035,109.07923102010639,104.05548459782226,104.81897200092394,688587.0
2018-10-02,104.60328684938489,104.8399468692066,104.2902898271198,104.5267767464298,343712.0
2018-10-03,104.59831431370364,106.02710657270889,103.13760341858944,104.56595363716178,472325.0
2018-10-04,104.15283037219974,105.14960178491361,103.223687329938,104.21986076730154,263753.0
2018-10-05,103.70997006958926,104.95392603281174,101.65185914845593,102.88593112308264,292637.0
2018-10-08,102.9654423803745,103.19318612025084,101.78101559239042,102.00663860561883,451601.0
2018-10-09,101.7983056423551,104.35415864952475,99.16319682578091,101.71700870847786,512592.0
2018-10-10,101.20574520955203,103.3173931001368,99.7847925982523,101.88687723403542,223920.0
2018-10-11,102.02902245604466,103.2221651647045,101.77438207337195,102.96518833274169,539779.0
2018-10-12,103.49779533295451,105.13041126449299,103.17345438520249,104.8019832582064,318771.0
2018-10-15,105.1564757070715,105.2638119832088,104.21221347396408,104.31869460253796,738130.0
2018-10-16,104.25508639124241,106.94155817150624,100.91605998238988,103.58527180886287,384314.0
2018-10-17,103.58736451214692,106.53510494981137,101.36220113343276,104.29474628144743,282251.0
2018-10-18,104.50064549387862,106.46761419057468,103.302082914248,105.26033836857775,456034.0
2018-10-19,105.52028492801273,107.10687129475579,103.0376440110226,104.61055177349236,306663.0
2018-10-22,104.5292577339629,106.87537330698692,103.54935803986858,105.88278509793841,734965.0
2018-10-23,105.8906345539072,108.38336511642252,104.93288511443015,107.4118566732502,442507.0
2018-10-24,107.48198505868137,111.37987345918768,105.59469409953911,109.45788735976723,416370.0
2018-10-25,109.58751216246631,113.87582031518117,108.0359220919156,112.2860234882606,560576.0
2018-10-26,112.25444498188062,112.58450243676594,110.61711705176768,110.94331945436784,295972.0
2018-10-29,110.91421755549004,112.2151900946861,109.68464541145995,110.98483509912937,264167.0
2018-10-30,111.32576036768958,111.80178861389486,110.54730300174558,111.02203250955324,520914.0
2018-10-31,111.33368346134255,111.34807723940534,110.85715702922012,110.87149105272576,284968.0
2018-11-01,110.99365174876186,112.12292442060806,108.67055719047666,109.7875588201276,284929.0
2018-11-02,110.21442641456659,111.71390584845882,105.91716186080181,107.37805210926727,618284.0
2018-11-05,107.28508128489678,108.65907724932636,106.17342390989562,107.54472947393778,545810.0
2018-11-06,107.9396816704471,110.35352896419555,103.94738730288822,106.32512845997404,267927.0
2018-11-07,106.45621642110527,106.99022718233032,105.9471363640772,106.48102847257346,345361.0
2018-11-08,107.24806044173171,107.28023637252053,105.23771131662164,105.26929358944572,308201.0
2018-11-09,104.99339541495155,106.16214615007146,102.44890933613198,103.60217346208276,900340.0
2018-11-12,103.44396887504583,104.01574445769558,103.40748423709802,103.97907108945472,635651.0
2018-11-13,104.08342986345086,104.74154775874781,103.58828335012485,104.24562962742554,373869.0
2018-11-14,104.35037946706413,105.33604158809148,104.29757212972561,105.2827624109676,557088.0
2018-11-15,105.79067186128144,110.75858642885498,104.23498074646676,109.15344449372324,257178.0
2018-11-16,108.9750336351229,110.85034894596848,107.7964199367669,109.66428073217858,338047.0
2018-11-19,109.89711657489796,110.73383022466211,109.68034803031604,110.5158412654338,461365.0
2018-11-20,110.81196436013738,110.82945718865406,108.70358042851244,108.72074313586866,530138.0
2018-11-21,108.89895108864444,110.35785634919147,105.16306007155195,106.59104663253206,425498.0
2018-11-22,106.34449505349701,109.5278548329029,106.17391832190923,109.35245333166827,488554.0
2018-11-23,109.71606060231956,112.83497855385723,104.7287707819152,107.79302217844918,456496.0
2018-11-26,108.09978749966893,108.3605749254257,105.83359353124315,106.08953127544223,414393.0
2018-11-27,106.22698693888749,106.59048440728947,105.68541015652583,106.04829616407268,392991.0
2018-11-28,106.09485506317056,106.35470027039213,105.67053828761387,105.92997968565345,373060.0
2018-11-29,105.97963600228542,107.90776716716344,102.73252766759636,104.6362174657604,485423.0
2018-11-30,104.6194516908323,106.09105148824244,102.75746891803114,104.22349916167013,521428.0
2018-12-03,104.35535202922944,106.68233593593483,103.6269311370649,105.942834106487,478946.0
2018-12-04,105.94932038701239,107.52687434057702,103.28828739342966,104.84946482390194,276112.0
2018-12-05,104.68573290738699,104.72831312023162,103.04943332345904,103.09136503797112,296686.0
2018-12-06,102.90367536743585,104.83062032761862,102.32588543749858,104.24529737533615,518945.0
2018-12-07,104.09733343245632,106.53460864854048,102.48966218570135,104.91431992495241,797047.0
2018-12-10,104.9562185031539,106.90716122561872,102.22242444442597,104.15853978930572,470225.0
2018-12-11,104.15371136030059,105.65280157366638,100.83534169401402,102.30786453035594,375244.0
2018-12-12,102.34862936160891,103.42545003168881,100.32631650404095,101.39308377876787,483950.0
2018-12-13,101.4975298842874,102.18645514328637,100.64789560628695,101.33572258103776,280764.0
2018-12-14,101.21038980139873,105.37603202443901,98.79610241994587,102.92094090772308,746818.0
2018-12-17,103.21501336341662,103.53802481611551,101.24745491537433,101.56530360027656,476698.0
2018-12-18,101.51172873005974,101.86868859230421,101.11517993233262,101.47200009121843,338479.0
2018-12-19,101.37997224725511,103.47820781609546,100.36360686576013,102.45110400946582,413859.0
2018-12-20,102.55115485098,103.94464835641836,97.88253573374578,99.230912871241,358321.0
2018-12-21,98.86599855335177,101.40041564624825,98.11041247057197,100.63133790942813,747633.0
2018-12-24,100.46749946054163,100.77044572819098,98.72901642301738,99.02762093010729,408033.0
2018-12-25,99.23107332941025,100.79100540181935,97.94877375635313,99.50516393154889,470780.0
2018-12-26,99.14874414993663,101.45736506223123,97.56475833120471,99.86198461821402,556538.0
2018-12-27,100.09168757246424,101.39330750587587,100.07475180212579,101.37615440045462,328961.0
2018-12-28,101.67661412579056,103.613547162233,100.19726446607083,102.1276353437412,478056.0
2018-12-31,102.05440448328774,103.35366149734874,97.7911451022681,99.05218073546973,493745.0
2019-01-01,99.10777005021036,99.82309469037061,97.37208255774429,98.07998904006611,237606.0
2019-01-02,98.29305667980586,98.899319149416,97.66831553768517,98.27446332520627,489470.0
2019-01-03,98.18735374235101,98.58780319156064,97.6515570160851,98.05145220148056,434389.0
2019-01-04,98.21607717209022,99.5006723492439,97.39531670750415,98.67606788879463,466021.0
2019-01-07,98.54337743785109,99.81022436296595,98.47547201155395,99.74149332492117,448764.0
2019-01-08,99.64550600776656,102.1297301282729,98.10948765561763,100.57931723649803,490739.0
2019-01-09,100.41537074962102,101.00121878065232,99.71988725847814,100.30509189548442,755351.0
2019-01-10,100.37538960658709,101.92337178070397,96.32152727699702,97.83025862068209,276011.0
2019-01-11,98.06216064076375,98.16803180441978,97.13773299811959,97.24271946588308,385825.0
2019-01-14,97.20703474810665,98.06424049923146,96.94523365179289,97.80084014721685,577606.0
2019-01-15,97.55051960366792,98.04011709314284,95.91226248806304,96.3960658756794,536258.0
2019-01-16,96.18661137142035,99.87453676274733,93.57334542974365,97.23284597870193,531661.0
2019-01-17,97.31565617380046,99.2894377792971,96.56429702220343,98.52871280480021,1330986.0
2019-01-18,98.94183113000676,103.58408538833187,94.10159174116684,98.73409943067682,565607.0
2019-01-21,98.82340399916583,99.00899038795734,94.04845277017544,94.22540429996283,695492.0
2019-01-22,94.14370061020435,94.3113377351608,92.29307416975175,92.45770913139428,391277.0
2019-01-23,92.61108553865974,96.04294488918745,91.6178835404829,95.0238671601124,297401.0
2019-01-24,94.97272660917497,97.31430077557744,91.94030408971142,94.26441466407417,390145.0
2019-01-25,94.18363343159139,95.57104067492354,90.14760183065006,91.49540918108185,588178.0
2019-01-28,91.29389960795594,96.34314293268385,88.2758836182635,93.2601269211279,520597.0
2019-01-29,93.5464869284552,94.31131099407145,92.53153176614032,93.29429393421765,519853.0
2019-01-30,92.76457429415892,98.51146345807487,89.1977750040378,94.86394339418165,406062.0
2019-01-31,95.03626617295903,96.17805552813658,94.13921455620101,95.27871542194664,380971.0
2019-02-01,95.18173495518195,97.5585151836234,93.57285016925431,95.93686619287976,411703.0
2019-02-04,95.85177034447918,96.84896400603948,95.46230715324549,96.45704148796959,591129.0
2019-02-05,96.81375946317743,99.27210701722422,95.01075457205513,97.4571205321574,619266.0
2019-02-06,97.30517063701716,102.5711608438578,95.55779507950486,100.76171377510472,295819.0
2019-02-07,100.61351604065115,103.61063972630079,99.22585904204996,102.20108702154494,600151.0
2019-02-08,102.1723467296696,102.28142535647805,99.81553968112898,99.92221608102231,341025.0
2019-02-11,100.01071182307774,101.80874415672778,98.78733842292165,100.57842623337234,533689.0
2019-02-12,100.48292773195064,103.05623534721227,99.69594111449754,102.25536690978547,409714.0
2019-02-13,101.89323233751603,106.46327233250652,99.61758401582803,104.13750128196125,827625.0
2019-02-14,103.95084900620665,104.09942426114549,103.3964421134045,103.54443648955447,374284.0
2019-02-15,103.81750913597789,106.03636201811145,103.02196273585416,105.22999186045352,475178.0
2019-02-18,105.24626577347152,108.28722610298662,103.58453966247485,106.60406184247752,563903.0
2019-02-19,106.7045636935189,113.39316980587407,103.92316396897569,110.51251075683372,311893.0
2019-02-20,110.45293688101427,112.35340859323637,107.51634655387478,109.39867852035188,429706.0
2019-02-21,109.25893523519731,109.41699042787761,108.54766627160356,108.70492001970227,397665.0
2019-02-22,109.06318563445134,110.46108952332145,106.90347819156561,108.29149097967003,360222.0
2019-02-25,108.24903254936298,109.09168254467922,106.73860613484256,107.57601713240899,371057.0
2019-02-26,107.48185465316283,109.7045516817164,104.14385184699583,106.3429976055813,690248.0
2019-02-27,106.58062889550483,107.61875990476726,101.44967882283939,102.44755228210903,348217.0
2019-02-28,102.2986886344805,102.62544649365641,101.54537138387686,101.87076238030441,554911.0
2019-03-01,101.74913864210717,103.875445349996,100.27817052440338,102.39513813933132,501740.0
2019-03-04,102.39716739633924,103.70525243904274,100.46581241211483,101.76583238914468,253016.0
2019-03-05,101.76588489987634,107.11278097916193,99.04738117646757,104.32589101642901,544524.0
2019-03-06,104.38014093252613,106.8351766200974,101.90954903681664,104.36421002724092,251348.0
2019-03-07,104.81131320951488,106.73698731946762,104.31696728690794,106.23592218291569,568773.0
2019-03-08,106.31334303572447,108.60471495585938,104.3712063921267,106.65631292385069,361177.0
2019-03-11,106.08716209239866,110.34864628251135,103.78463788458907,108.00450784981241,443897.0
2019-03-12,108.08492798080401,109.41658717981008,107.15347626587769,108.48171603425862,263626.0
2019-03-13,108.4915980714459,113.07675894341916,106.36713745434963,110.90503881586895,464610.0
2019-03-14,110.91677716915764,111.16306430533648,110.77587566707719,111.02202909801098,640997.0
2019-03-15,111.09016333628917,112.98191788226885,110.07359716529893,111.95741564090027,320364.0
2019-03-18,111.94947424345891,115.92280229656271,108.69880835272495,112.65174464902184,347018.0
2019-03-19,112.63705779785224,116.26288900452793,108.52273921484506,112.1323228034675,530645.0
